Year,OSHPD ID,Facility Name,County Name,Type of Control,Principal Injury Group,Count
2009,050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,CALAVERAS,Non-Profit,Fire Accidents,1
2009,050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,CALAVERAS,Non-Profit,Natural/Environment,11
2009,050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,CALAVERAS,Non-Profit,Submersion/Suffocation/Foreign Body,2
2009,050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,CALAVERAS,Non-Profit,Other Accidents,31
2009,050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,CALAVERAS,Non-Profit,Adverse Effects of Drugs,122
2009,050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,CALAVERAS,Non-Profit,Self-Inflicted,15
2009,050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,CALAVERAS,Non-Profit,Inflicted by Others,1
2009,050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,CALAVERAS,Non-Profit,Undetermined,3
2009,050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,CALAVERAS,Non-Profit,Late Effects of Injury,5
2009,060870,COLUSA REGIONAL MEDICAL CENTER,COLUSA,Non-Profit,Rail & Motor Vehicles,2
2009,060870,COLUSA REGIONAL MEDICAL CENTER,COLUSA,Non-Profit,Accidental Poisoning,7
2009,060870,COLUSA REGIONAL MEDICAL CENTER,COLUSA,Non-Profit,Misadventures/Complications,22
2009,060870,COLUSA REGIONAL MEDICAL CENTER,COLUSA,Non-Profit,Accidental Falls,19
2009,060870,COLUSA REGIONAL MEDICAL CENTER,COLUSA,Non-Profit,Fire Accidents,1
2009,060870,COLUSA REGIONAL MEDICAL CENTER,COLUSA,Non-Profit,Natural/Environment,4
2009,060870,COLUSA REGIONAL MEDICAL CENTER,COLUSA,Non-Profit,Other Accidents,13
2009,060870,COLUSA REGIONAL MEDICAL CENTER,COLUSA,Non-Profit,Adverse Effects of Drugs,45
2009,060870,COLUSA REGIONAL MEDICAL CENTER,COLUSA,Non-Profit,Self-Inflicted,8
2009,060870,COLUSA REGIONAL MEDICAL CENTER,COLUSA,Non-Profit,Inflicted by Others,1
2009,060870,COLUSA REGIONAL MEDICAL CENTER,COLUSA,Non-Profit,Late Effects of Injury,6
2009,070904,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,District,Rail & Motor Vehicles,16
2009,070904,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,District,Other Vehicle/Transport,2
2009,070904,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,District,Accidental Poisoning,91
2009,084001,SUTTER COAST HOSPITAL,DEL NORTE,Non-Profit,Undetermined,2
2009,070904,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,District,Misadventures/Complications,477
2009,070904,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,District,Accidental Falls,261
2009,070904,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,District,Natural/Environment,20
2009,070904,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,District,Submersion/Suffocation/Foreign Body,35
2009,070904,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,District,Other Accidents,77
2009,070904,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,District,Adverse Effects of Drugs,718
2009,070904,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,District,Self-Inflicted,35
2009,070904,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,District,Inflicted by Others,14
2009,070904,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,District,Undetermined,9
2009,070904,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,District,Late Effects of Injury,57
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,City/County,Rail & Motor Vehicles,20
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,City/County,Other Vehicle/Transport,11
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,City/County,Accidental Poisoning,77
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,City/County,Misadventures/Complications,279
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,City/County,Accidental Falls,179
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,City/County,Fire Accidents,3
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,City/County,Natural/Environment,46
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,City/County,Submersion/Suffocation/Foreign Body,9
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,City/County,Other Accidents,92
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,City/County,Adverse Effects of Drugs,323
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,City/County,Self-Inflicted,108
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,City/County,Inflicted by Others,18
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,City/County,Undetermined,11
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,City/County,Late Effects of Injury,21
2009,070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,Non-Profit,Rail & Motor Vehicles,20
2009,070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,Non-Profit,Other Vehicle/Transport,5
2009,070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,Non-Profit,Accidental Poisoning,65
2009,070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,Non-Profit,Misadventures/Complications,8
2009,070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,Non-Profit,Accidental Falls,265
2009,070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,Non-Profit,Fire Accidents,3
2009,070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,Non-Profit,Natural/Environment,14
2009,070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,Non-Profit,Submersion/Suffocation/Foreign Body,13
2009,070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,Non-Profit,Other Accidents,52
2009,070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,Non-Profit,Adverse Effects of Drugs,480
2009,070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,Non-Profit,Self-Inflicted,41
2009,070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,Non-Profit,Inflicted by Others,13
2009,070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,Non-Profit,Late Effects of Injury,14
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,Non-Profit,Rail & Motor Vehicles,535
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,Non-Profit,Other Vehicle/Transport,65
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,Non-Profit,Accidental Poisoning,50
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,Non-Profit,Misadventures/Complications,15
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,Non-Profit,Accidental Falls,1014
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,Non-Profit,Fire Accidents,2
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,Non-Profit,Natural/Environment,20
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,Non-Profit,Submersion/Suffocation/Foreign Body,51
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,Non-Profit,Other Accidents,211
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,Non-Profit,Adverse Effects of Drugs,1146
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,Non-Profit,Self-Inflicted,75
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,Non-Profit,Inflicted by Others,254
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,Non-Profit,Undetermined,8
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,Non-Profit,Late Effects of Injury,35
2009,070990,KAISER FND HOSP - WALNUT CREEK,CONTRA COSTA,Non-Profit,Rail & Motor Vehicles,29
2009,070990,KAISER FND HOSP - WALNUT CREEK,CONTRA COSTA,Non-Profit,Other Vehicle/Transport,21
2009,070990,KAISER FND HOSP - WALNUT CREEK,CONTRA COSTA,Non-Profit,Accidental Poisoning,39
2009,070990,KAISER FND HOSP - WALNUT CREEK,CONTRA COSTA,Non-Profit,Accidental Falls,626
2009,070990,KAISER FND HOSP - WALNUT CREEK,CONTRA COSTA,Non-Profit,Natural/Environment,30
2009,070990,KAISER FND HOSP - WALNUT CREEK,CONTRA COSTA,Non-Profit,Submersion/Suffocation/Foreign Body,19
2009,070990,KAISER FND HOSP - WALNUT CREEK,CONTRA COSTA,Non-Profit,Other Accidents,123
2009,070990,KAISER FND HOSP - WALNUT CREEK,CONTRA COSTA,Non-Profit,Adverse Effects of Drugs,1103
2009,070990,KAISER FND HOSP - WALNUT CREEK,CONTRA COSTA,Non-Profit,Self-Inflicted,29
2009,070990,KAISER FND HOSP - WALNUT CREEK,CONTRA COSTA,Non-Profit,Inflicted by Others,6
2009,070990,KAISER FND HOSP - WALNUT CREEK,CONTRA COSTA,Non-Profit,Undetermined,5
2009,070990,KAISER FND HOSP - WALNUT CREEK,CONTRA COSTA,Non-Profit,Late Effects of Injury,30
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,Non-Profit,Rail & Motor Vehicles,17
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,Non-Profit,Other Vehicle/Transport,3
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,Non-Profit,Accidental Poisoning,68
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,Non-Profit,Misadventures/Complications,21
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,Non-Profit,Accidental Falls,323
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,Non-Profit,Fire Accidents,1
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,Non-Profit,Natural/Environment,11
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,Non-Profit,Submersion/Suffocation/Foreign Body,22
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,Non-Profit,Other Accidents,113
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,Non-Profit,Adverse Effects of Drugs,1078
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,Non-Profit,Self-Inflicted,36
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,Non-Profit,Inflicted by Others,7
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,Non-Profit,Undetermined,3
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,Non-Profit,Late Effects of Injury,41
2009,074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,City/County,Rail & Motor Vehicles,11
2009,074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,City/County,Other Vehicle/Transport,3
2009,074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,City/County,Accidental Poisoning,10
2009,074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,City/County,Misadventures/Complications,376
2009,074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,City/County,Accidental Falls,167
2009,074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,City/County,Fire Accidents,1
2009,074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,City/County,Natural/Environment,5
2009,074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,City/County,Submersion/Suffocation/Foreign Body,11
2009,074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,City/County,Other Accidents,42
2009,074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,City/County,Adverse Effects of Drugs,333
2009,074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,City/County,Self-Inflicted,11
2009,074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,City/County,Inflicted by Others,3
2009,074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,City/County,Undetermined,2
2009,074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,City/County,Late Effects of Injury,3
2009,074097,KAISER FOUND HSP-ANTIOCH,CONTRA COSTA,Non-Profit,Rail & Motor Vehicles,34
2009,074097,KAISER FOUND HSP-ANTIOCH,CONTRA COSTA,Non-Profit,Other Vehicle/Transport,5
2009,074097,KAISER FOUND HSP-ANTIOCH,CONTRA COSTA,Non-Profit,Accidental Poisoning,28
2009,074097,KAISER FOUND HSP-ANTIOCH,CONTRA COSTA,Non-Profit,Accidental Falls,222
2009,074097,KAISER FOUND HSP-ANTIOCH,CONTRA COSTA,Non-Profit,Natural/Environment,15
2009,074097,KAISER FOUND HSP-ANTIOCH,CONTRA COSTA,Non-Profit,Submersion/Suffocation/Foreign Body,11
2009,074097,KAISER FOUND HSP-ANTIOCH,CONTRA COSTA,Non-Profit,Other Accidents,91
2009,074097,KAISER FOUND HSP-ANTIOCH,CONTRA COSTA,Non-Profit,Adverse Effects of Drugs,617
2009,074097,KAISER FOUND HSP-ANTIOCH,CONTRA COSTA,Non-Profit,Self-Inflicted,27
2009,074097,KAISER FOUND HSP-ANTIOCH,CONTRA COSTA,Non-Profit,Inflicted by Others,15
2009,074097,KAISER FOUND HSP-ANTIOCH,CONTRA COSTA,Non-Profit,Undetermined,8
2009,074097,KAISER FOUND HSP-ANTIOCH,CONTRA COSTA,Non-Profit,Late Effects of Injury,35
2009,084001,SUTTER COAST HOSPITAL,DEL NORTE,Non-Profit,Rail & Motor Vehicles,16
2009,084001,SUTTER COAST HOSPITAL,DEL NORTE,Non-Profit,Other Vehicle/Transport,2
2009,084001,SUTTER COAST HOSPITAL,DEL NORTE,Non-Profit,Accidental Poisoning,54
2009,084001,SUTTER COAST HOSPITAL,DEL NORTE,Non-Profit,Misadventures/Complications,91
2009,084001,SUTTER COAST HOSPITAL,DEL NORTE,Non-Profit,Accidental Falls,119
2009,084001,SUTTER COAST HOSPITAL,DEL NORTE,Non-Profit,Fire Accidents,2
2009,084001,SUTTER COAST HOSPITAL,DEL NORTE,Non-Profit,Natural/Environment,7
2009,084001,SUTTER COAST HOSPITAL,DEL NORTE,Non-Profit,Submersion/Suffocation/Foreign Body,6
2009,084001,SUTTER COAST HOSPITAL,DEL NORTE,Non-Profit,Other Accidents,17
2009,084001,SUTTER COAST HOSPITAL,DEL NORTE,Non-Profit,Adverse Effects of Drugs,91
2009,084001,SUTTER COAST HOSPITAL,DEL NORTE,Non-Profit,Inflicted by Others,7
2009,084001,SUTTER COAST HOSPITAL,DEL NORTE,Non-Profit,Late Effects of Injury,1
2009,090793,BARTON MEMORIAL HOSPITAL,EL DORADO,Non-Profit,Rail & Motor Vehicles,27
2009,090793,BARTON MEMORIAL HOSPITAL,EL DORADO,Non-Profit,Other Vehicle/Transport,12
2009,090793,BARTON MEMORIAL HOSPITAL,EL DORADO,Non-Profit,Accidental Poisoning,8
2009,090793,BARTON MEMORIAL HOSPITAL,EL DORADO,Non-Profit,Misadventures/Complications,147
2009,090793,BARTON MEMORIAL HOSPITAL,EL DORADO,Non-Profit,Accidental Falls,184
2009,090793,BARTON MEMORIAL HOSPITAL,EL DORADO,Non-Profit,Natural/Environment,18
2009,090793,BARTON MEMORIAL HOSPITAL,EL DORADO,Non-Profit,Submersion/Suffocation/Foreign Body,6
2009,090793,BARTON MEMORIAL HOSPITAL,EL DORADO,Non-Profit,Other Accidents,72
2009,090793,BARTON MEMORIAL HOSPITAL,EL DORADO,Non-Profit,Adverse Effects of Drugs,93
2009,090793,BARTON MEMORIAL HOSPITAL,EL DORADO,Non-Profit,Self-Inflicted,18
2009,090793,BARTON MEMORIAL HOSPITAL,EL DORADO,Non-Profit,Inflicted by Others,4
2009,090793,BARTON MEMORIAL HOSPITAL,EL DORADO,Non-Profit,Undetermined,9
2009,090793,BARTON MEMORIAL HOSPITAL,EL DORADO,Non-Profit,Late Effects of Injury,9
2009,090933,MARSHALL  MEDICAL CENTER (1-RH),EL DORADO,Non-Profit,Rail & Motor Vehicles,56
2009,090933,MARSHALL  MEDICAL CENTER (1-RH),EL DORADO,Non-Profit,Other Vehicle/Transport,11
2009,090933,MARSHALL  MEDICAL CENTER (1-RH),EL DORADO,Non-Profit,Accidental Poisoning,54
2009,090933,MARSHALL  MEDICAL CENTER (1-RH),EL DORADO,Non-Profit,Misadventures/Complications,277
2009,090933,MARSHALL  MEDICAL CENTER (1-RH),EL DORADO,Non-Profit,Accidental Falls,380
2009,090933,MARSHALL  MEDICAL CENTER (1-RH),EL DORADO,Non-Profit,Natural/Environment,24
2009,090933,MARSHALL  MEDICAL CENTER (1-RH),EL DORADO,Non-Profit,Submersion/Suffocation/Foreign Body,3
2009,090933,MARSHALL  MEDICAL CENTER (1-RH),EL DORADO,Non-Profit,Other Accidents,139
2009,090933,MARSHALL  MEDICAL CENTER (1-RH),EL DORADO,Non-Profit,Adverse Effects of Drugs,695
2009,090933,MARSHALL  MEDICAL CENTER (1-RH),EL DORADO,Non-Profit,Self-Inflicted,14
2009,090933,MARSHALL  MEDICAL CENTER (1-RH),EL DORADO,Non-Profit,Inflicted by Others,10
2009,090933,MARSHALL  MEDICAL CENTER (1-RH),EL DORADO,Non-Profit,Undetermined,7
2009,090933,MARSHALL  MEDICAL CENTER (1-RH),EL DORADO,Non-Profit,Late Effects of Injury,69
2009,100005,CLOVIS COMMUNITY MEDICAL CENTER,FRESNO,Non-Profit,Rail & Motor Vehicles,6
2009,100005,CLOVIS COMMUNITY MEDICAL CENTER,FRESNO,Non-Profit,Other Vehicle/Transport,2
2009,100005,CLOVIS COMMUNITY MEDICAL CENTER,FRESNO,Non-Profit,Accidental Poisoning,17
2009,100005,CLOVIS COMMUNITY MEDICAL CENTER,FRESNO,Non-Profit,Misadventures/Complications,201
2009,100005,CLOVIS COMMUNITY MEDICAL CENTER,FRESNO,Non-Profit,Accidental Falls,219
2009,100005,CLOVIS COMMUNITY MEDICAL CENTER,FRESNO,Non-Profit,Fire Accidents,1
2009,100005,CLOVIS COMMUNITY MEDICAL CENTER,FRESNO,Non-Profit,Natural/Environment,12
2009,100005,CLOVIS COMMUNITY MEDICAL CENTER,FRESNO,Non-Profit,Submersion/Suffocation/Foreign Body,6
2009,100005,CLOVIS COMMUNITY MEDICAL CENTER,FRESNO,Non-Profit,Other Accidents,23
2009,100005,CLOVIS COMMUNITY MEDICAL CENTER,FRESNO,Non-Profit,Adverse Effects of Drugs,187
2009,100005,CLOVIS COMMUNITY MEDICAL CENTER,FRESNO,Non-Profit,Self-Inflicted,15
2009,100005,CLOVIS COMMUNITY MEDICAL CENTER,FRESNO,Non-Profit,Inflicted by Others,1
2009,100005,CLOVIS COMMUNITY MEDICAL CENTER,FRESNO,Non-Profit,Undetermined,4
2009,100005,CLOVIS COMMUNITY MEDICAL CENTER,FRESNO,Non-Profit,Late Effects of Injury,11
2009,100697,COALINGA REGIONAL MEDICAL CENTER,FRESNO,District,Rail & Motor Vehicles,2
2009,100697,COALINGA REGIONAL MEDICAL CENTER,FRESNO,District,Accidental Poisoning,8
2009,100697,COALINGA REGIONAL MEDICAL CENTER,FRESNO,District,Misadventures/Complications,7
2009,100697,COALINGA REGIONAL MEDICAL CENTER,FRESNO,District,Accidental Falls,39
2009,100697,COALINGA REGIONAL MEDICAL CENTER,FRESNO,District,Fire Accidents,1
2009,100697,COALINGA REGIONAL MEDICAL CENTER,FRESNO,District,Natural/Environment,4
2009,100697,COALINGA REGIONAL MEDICAL CENTER,FRESNO,District,Other Accidents,7
2009,100697,COALINGA REGIONAL MEDICAL CENTER,FRESNO,District,Adverse Effects of Drugs,55
2009,100697,COALINGA REGIONAL MEDICAL CENTER,FRESNO,District,Self-Inflicted,1
2009,100697,COALINGA REGIONAL MEDICAL CENTER,FRESNO,District,Inflicted by Others,9
2009,100697,COALINGA REGIONAL MEDICAL CENTER,FRESNO,District,Undetermined,4
2009,100697,COALINGA REGIONAL MEDICAL CENTER,FRESNO,District,Late Effects of Injury,9
2009,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,FRESNO,Non-Profit,Rail & Motor Vehicles,927
2009,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,FRESNO,Non-Profit,Other Vehicle/Transport,45
2009,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,FRESNO,Non-Profit,Accidental Poisoning,152
2009,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,FRESNO,Non-Profit,Misadventures/Complications,420
2009,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,FRESNO,Non-Profit,Accidental Falls,1001
2009,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,FRESNO,Non-Profit,Fire Accidents,39
2009,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,FRESNO,Non-Profit,Natural/Environment,76
2009,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,FRESNO,Non-Profit,Submersion/Suffocation/Foreign Body,43
2009,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,FRESNO,Non-Profit,Other Accidents,295
2009,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,FRESNO,Non-Profit,Adverse Effects of Drugs,1015
2009,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,FRESNO,Non-Profit,Self-Inflicted,183
2009,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,FRESNO,Non-Profit,Inflicted by Others,460
2009,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,FRESNO,Non-Profit,Undetermined,104
2009,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,FRESNO,Non-Profit,Late Effects of Injury,282
2009,100797,SIERRA KINGS DISTRICT HOSPITAL,FRESNO,District,Rail & Motor Vehicles,2
2009,100797,SIERRA KINGS DISTRICT HOSPITAL,FRESNO,District,Accidental Poisoning,10
2009,100797,SIERRA KINGS DISTRICT HOSPITAL,FRESNO,District,Misadventures/Complications,19
2009,100797,SIERRA KINGS DISTRICT HOSPITAL,FRESNO,District,Accidental Falls,19
2009,100797,SIERRA KINGS DISTRICT HOSPITAL,FRESNO,District,Natural/Environment,3
2009,100797,SIERRA KINGS DISTRICT HOSPITAL,FRESNO,District,Other Accidents,5
2009,100797,SIERRA KINGS DISTRICT HOSPITAL,FRESNO,District,Adverse Effects of Drugs,23
2009,100797,SIERRA KINGS DISTRICT HOSPITAL,FRESNO,District,Undetermined,6
2009,100797,SIERRA KINGS DISTRICT HOSPITAL,FRESNO,District,Late Effects of Injury,4
2009,100899,ST. AGNES MEDICAL CENTER,FRESNO,Non-Profit,Rail & Motor Vehicles,43
2009,100899,ST. AGNES MEDICAL CENTER,FRESNO,Non-Profit,Other Vehicle/Transport,18
2009,100899,ST. AGNES MEDICAL CENTER,FRESNO,Non-Profit,Accidental Poisoning,124
2009,100899,ST. AGNES MEDICAL CENTER,FRESNO,Non-Profit,Misadventures/Complications,50
2009,100899,ST. AGNES MEDICAL CENTER,FRESNO,Non-Profit,Accidental Falls,924
2009,100899,ST. AGNES MEDICAL CENTER,FRESNO,Non-Profit,Fire Accidents,2
2009,100899,ST. AGNES MEDICAL CENTER,FRESNO,Non-Profit,Natural/Environment,27
2009,100899,ST. AGNES MEDICAL CENTER,FRESNO,Non-Profit,Submersion/Suffocation/Foreign Body,26
2009,100899,ST. AGNES MEDICAL CENTER,FRESNO,Non-Profit,Other Accidents,152
2009,100899,ST. AGNES MEDICAL CENTER,FRESNO,Non-Profit,Adverse Effects of Drugs,1472
2009,100899,ST. AGNES MEDICAL CENTER,FRESNO,Non-Profit,Self-Inflicted,47
2009,100899,ST. AGNES MEDICAL CENTER,FRESNO,Non-Profit,Inflicted by Others,12
2009,100899,ST. AGNES MEDICAL CENTER,FRESNO,Non-Profit,Undetermined,6
2009,100899,ST. AGNES MEDICAL CENTER,FRESNO,Non-Profit,Late Effects of Injury,24
2009,104047,FRESNO SURGICAL HOSPITAL,FRESNO,Investor,Rail & Motor Vehicles,2
2009,104047,FRESNO SURGICAL HOSPITAL,FRESNO,Investor,Other Vehicle/Transport,3
2009,104047,FRESNO SURGICAL HOSPITAL,FRESNO,Investor,Misadventures/Complications,3
2009,104047,FRESNO SURGICAL HOSPITAL,FRESNO,Investor,Accidental Falls,25
2009,104047,FRESNO SURGICAL HOSPITAL,FRESNO,Investor,Natural/Environment,1
2009,104047,FRESNO SURGICAL HOSPITAL,FRESNO,Investor,Other Accidents,37
2009,104047,FRESNO SURGICAL HOSPITAL,FRESNO,Investor,Adverse Effects of Drugs,9
2009,104047,FRESNO SURGICAL HOSPITAL,FRESNO,Investor,Inflicted by Others,1
2009,104047,FRESNO SURGICAL HOSPITAL,FRESNO,Investor,Late Effects of Injury,2
2009,104062,KAISER FND HOSP - FRESNO,FRESNO,Non-Profit,Rail & Motor Vehicles,19
2009,104062,KAISER FND HOSP - FRESNO,FRESNO,Non-Profit,Other Vehicle/Transport,6
2009,104062,KAISER FND HOSP - FRESNO,FRESNO,Non-Profit,Accidental Poisoning,24
2009,104062,KAISER FND HOSP - FRESNO,FRESNO,Non-Profit,Accidental Falls,326
2009,104062,KAISER FND HOSP - FRESNO,FRESNO,Non-Profit,Natural/Environment,11
2009,104062,KAISER FND HOSP - FRESNO,FRESNO,Non-Profit,Submersion/Suffocation/Foreign Body,12
2009,104062,KAISER FND HOSP - FRESNO,FRESNO,Non-Profit,Other Accidents,64
2009,104062,KAISER FND HOSP - FRESNO,FRESNO,Non-Profit,Adverse Effects of Drugs,690
2009,104062,KAISER FND HOSP - FRESNO,FRESNO,Non-Profit,Self-Inflicted,16
2009,104062,KAISER FND HOSP - FRESNO,FRESNO,Non-Profit,Inflicted by Others,6
2009,104062,KAISER FND HOSP - FRESNO,FRESNO,Non-Profit,Undetermined,4
2009,104062,KAISER FND HOSP - FRESNO,FRESNO,Non-Profit,Late Effects of Injury,24
2009,104089,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-FRESNO,FRESNO,City/County,Accidental Falls,3
2009,104089,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-FRESNO,FRESNO,City/County,Adverse Effects of Drugs,1
2009,104089,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-FRESNO,FRESNO,City/County,Self-Inflicted,1
